usuario_id,producto_visto,categoria,tiempo_visualizacion,hizo_pedido,calificacion,hora_del_dia,comentario
110,Kwak, Belga,36,False,,19:52,
3,COCAÍNA RUSA,Cocteles,256,True,5.0,23:00,
78,Malteada de Milo,Bebidas Frías,193,False,,23:40,
45,Orange Blossom Hefeweizen, Artesanal,86,False,,20:04,
59,Andechs Vollbier Hell, Alemana,117,True,2.0,17:37,
96,Malteada de Café,Bebidas Frías,52,True,1.0,23:26,
135,Papas Bravas,Snacks,188,False,,17:21,
14,Nevado de Milo,Bebidas Frías,32,False,,23:19,
32,Nachos,Snacks,243,False,,16:12,
143,Molletes,Snacks,102,False,,16:03,
10,Juicy Mango Infusion, Artesanal,209,False,,16:10,
25,Delirium Tremens, Belga,144,True,3.0,17:49,
9,Kiwi Kaleidoscope Kölsch, Artesanal,158,False,,18:53,
82,Mocaccino,Bebidas Calientes,276,True,5.0,23:24,
1,Espresso Infusion, Craft,213,False,,20:58,
118,Café Irlandés,Bebidas Calientes,287,True,2.0,16:26,
49,Aros de Cebolla,Snacks,229,True,4.0,21:04,
84,Alas BBQ,Snacks,127,True,5.0,21:10,
4,India Pale Ale, Craft,168,True,4.0,23:26,
25,Mystic Mosaic IPA, Artesanal,147,True,5.0,20:05,
89,Hefeweizen, Craft,121,False,,23:39,
138,Nachos,Snacks,202,True,3.0,19:26,
117,Papas Bravas,Snacks,224,False,,18:54,
64,Cranberry Crush, Craft,251,True,3.0,22:24,
54,Nevado de Milo,Bebidas Frías,32,True,2.0,21:57,
95,Raging Citrus Inferno, Artesanal,14,False,,16:31,
99,Pine Resin Resurgence, Artesanal,101,True,5.0,23:50,
125,Amber Elegance, Craft,53,True,2.0,19:54,
6,AFFOGATO,Postres,113,False,,23:36,
40,Nevado de Café Caramelo,Bebidas Frías,275,True,4.0,23:10,
12,Brown Honey Ale, Craft,53,False,,18:06,
113,Plum Paradise Pilsner, Artesanal,142,False,,22:51,
107,Timothy Taylor's Landlord, Inglesa,251,True,3.0,20:19,
3,Nevado de Café Caramelo,Bebidas Frías,150,False,,21:18,
17,Hamburguesa de la Casa,Snacks,219,True,5.0,20:17,
71,Costeña, Not Craft,125,False,,19:46,
119,Lírica,,31,True,2.0,23:33,
136,Poker, Not Craft,178,False,,16:08,
93,BBC Chapinero, Craft,14,False,,21:05,
8,COSMOPOLITAN,Cocteles,153,False,,23:44,
29,Weihenstephaner Hefeweissbier, Alemana,145,False,,18:16,
15,TORTA CHOCOLATE,Postres,272,True,4.0,16:23,
85,Kwak, Belga,275,False,,16:23,
9,Soda de Bretaña,Bebidas Frías,196,True,5.0,20:58,
54,Cranberry Crush, Craft,173,True,4.0,21:54,
129,Chimay Grande Réserve (Blue), Belga,38,False,,22:06,
111,Limonada Natural,Bebidas Frías,137,False,,19:48,
101,Plum Paradise Pilsner, Artesanal,49,False,,22:55,
110,Tacos,Snacks,76,False,,20:16,
78,Malteada de Café,Bebidas Frías,247,True,3.0,19:37,
25,BBC Bacatá, Craft,67,False,,17:44,
7,Köstritzer Schwarzbier, Alemana,51,False,,20:52,
128,Nevado de Oreo,Bebidas Frías,51,True,2.0,16:53,
55,La Chouffe, Belga,91,False,,16:58,
30,Delirium Tremens, Belga,73,True,2.0,20:05,
42,Mango Tango, Craft,297,False,,17:16,
98,COCAÍNA RUSA,Cocteles,156,False,,22:17,
132,Budweiser, Not Craft,247,False,,21:48,
33,Amber Elegance, Craft,156,False,,23:27,
17,Passionfruit Paradise Ale, Artesanal,156,False,,19:52,
99,LAGUNA AZUL,Cocteles,126,True,4.0,23:26,
97,Granizado de Mocca,Bebidas Frías,23,False,,21:02,
93,Smoothie de Maracuyá,Bebidas Frías,144,False,,20:31,
96,Rosy Cheeks, Craft,292,True,1.0,16:22,
11,Blackberry Bliss, Craft,171,True,2.0,23:23,
93,Gulden Draak, Belga,52,False,,17:27,
89,Autumn Ember, Craft,260,False,,20:05,
119,Watermelon Wave Wheat, Artesanal,289,True,3.0,20:56,
82,Hamburguesa de la Casa,Snacks,195,False,,17:02,
57,Rosy Cheeks, Craft,247,False,,19:51,
78,Palitos de Queso,Snacks,278,False,,17:01,
71,Summer Breeze, Craft,279,False,,17:19,
123,Guava Grove Gose, Artesanal,94,False,,23:43,
115,Soda de Coca-Cola,Bebidas Frías,193,False,,18:51,
144,Milo Caliente,Bebidas Calientes,199,True,2.0,16:51,
10,Soda de Ginger,Bebidas Frías,34,True,1.0,16:53,
75,Empanadas,Snacks,269,False,,17:11,
145,Oatmeal Cookie Stout, Craft,137,False,,16:29,
118,Orange Blossom Hefeweizen, Artesanal,61,False,,17:23,
67,Soda Italiana de Maracuyá,Bebidas Frías,297,False,,21:17,
43,Autumn Ember, Craft,295,True,1.0,20:14,
94,Soda Italiana de Lulo,Bebidas Frías,113,True,5.0,17:30,
127,Raspberry Ripple Delight, Artesanal,17,False,,21:48,
144,Chimay Blue, Craft,83,False,,17:44,
2,Guinness Extra Stout, Not Craft,102,True,3.0,23:33,
122,Alas BBQ,Snacks,194,False,,16:20,
25,TORTA CHOCOLATE,Postres,261,False,,21:35,
119,COCAÍNA RUSA,Cocteles,83,True,4.0,20:41,
53,Escandinava Maracuyá,,148,False,,20:57,
118,HELADO CON BAILEYS,Postres,34,False,,21:57,
46,TORTA CHOCOLATE,Postres,64,False,,22:32,
29,BBC Chapinero, Craft,200,True,2.0,19:14,
67,Coal Miner's Delight, Craft,284,True,2.0,16:23,
134,Smoothie de Maracuyá,Bebidas Frías,227,False,,19:09,
110,Citrus Burst Sour, Cítrica,14,False,,19:11,
41,Citra Simcoe Showdown, Artesanal,269,True,5.0,19:36,
87,Raging Citrus Inferno, Artesanal,104,True,1.0,19:45,
5,Limonada de Mango,Bebidas Frías,289,True,4.0,16:21,
91,Nevado de Milo,Bebidas Frías,241,True,4.0,17:02,
51,TORTA CHOCOLATE,Postres,199,False,,22:09,
104,Gulden Draak, Belga,111,True,5.0,20:17,
29,TORTA CHOCOLATE,Postres,250,True,2.0,16:23,
147,Yolanda,,69,True,1.0,19:41,
142,Tacos,Snacks,58,False,,21:44,
36,GIN AND TONIC,Cocteles,208,True,2.0,21:36,
75,Paulaner Original Münchner, Alemana,104,False,,21:49,
29,Soda Italiana de Lulo,Bebidas Frías,154,True,5.0,22:39,
77,MOJITO,Cocteles,151,False,,23:28,
106,Duvel, Belga,139,False,,19:33,
14,Forest Berry Sour, Craft,210,True,3.0,20:28,
100,Midnight Porter, Craft,125,False,,18:13,
53,Nevado de Milo,Bebidas Frías,83,True,5.0,23:35,
48,Weihenstephaner Original, Not Craft,82,True,3.0,16:31,
101,Apricot Aurora Amber, Artesanal,42,False,,22:26,
119,Capuccino Caramelo,Bebidas Calientes,18,True,3.0,16:24,
119,Granizado de Café Caramelo,Bebidas Frías,104,False,,17:52,
37,Papa Rock,Snacks,88,False,,23:20,
47,HELADO CON BAILEYS,Postres,63,True,1.0,19:56,
17,ORGASMO,Cocteles,244,True,2.0,16:54,
104,Cranberry Cascade Sour, Artesanal,150,True,3.0,20:05,
97,Cranberry Cascade Sour, Artesanal,274,False,,16:47,
69,3 Cordilleras Mestiza, Craft,45,False,,21:09,
135,Tropical Storm IPA, Artesanal,208,True,1.0,22:04,
13,Tropical Citrus IPA, Cítrica,229,True,1.0,20:18,
145,Orange Blossom Hefeweizen, Artesanal,162,False,,20:31,
84,Onyx Porter, Craft,69,False,,17:03,
99,Shepherd Neame Spitfire, Inglesa,116,True,3.0,17:28,
143,Nevado de Milo,Bebidas Frías,228,False,,23:02,
59,Smoothie de Frutos Rojos,Bebidas Frías,40,True,3.0,17:20,
94,St. Bernardus Abt 12, Belga,173,False,,18:45,
92,WHISKY SOUR,Cocteles,280,False,,16:59,
90,Tropical Storm IPA, Artesanal,245,False,,17:51,
17,Malteada de Mocca,Bebidas Frías,89,False,,16:53,
50,Hazy Horizon, Craft,231,False,,16:20,
38,Capuccino Frío,Bebidas Frías,280,True,3.0,19:45,
12,Smoothie de Maracuyá,Bebidas Frías,39,False,,19:07,
40,Ceviche de Camarones,Snacks,273,True,5.0,23:44,
76,Ginger Honey,,149,False,,19:15,
65,Club Colombia Roja, Not Craft,207,True,3.0,18:33,
56,Nachos,Snacks,179,True,5.0,20:53,
119,Hamburguesa de la Casa,Snacks,20,False,,17:18,
6,Pineapple Bliss Lager, Artesanal,58,True,4.0,17:13,
83,Nevado de Café Caramelo,Bebidas Frías,192,True,2.0,17:16,
105,Hamburguesa de la Casa,Snacks,209,False,,18:05,
98,Costeña, Not Craft,249,False,,22:24,
139,Aromática,Bebidas Calientes,139,True,3.0,22:23,
147,Soda Italiana de Maracuyá,Bebidas Frías,282,True,1.0,22:13,
66,Old Speckled Hen, Inglesa,19,True,2.0,20:12,
78,Ayinger Celebrator Doppelbock, Not Craft,100,True,3.0,22:56,
39,Carajillo,Bebidas Calientes,156,False,,16:27,
138,Soda Italiana de Lulo,Bebidas Frías,197,False,,17:38,
74,Chimay Grande Réserve (Blue), Belga,255,False,,22:25,
95,Pilsner Paradise, Craft,124,True,4.0,19:14,
61,Maria,,265,True,2.0,23:48,
134,Nevado de Café Caramelo,Bebidas Frías,295,True,2.0,21:43,
95,Soda de Coca-Cola,Bebidas Frías,182,True,2.0,23:38,
1,Chimay Blue, Craft,149,True,5.0,19:14,
64,Latte,Bebidas Calientes,223,True,1.0,18:03,
7,Limonada de Mango,Bebidas Frías,35,True,5.0,16:59,
123,LAGUNA AZUL,Cocteles,79,True,4.0,17:02,
118,Rollitos de Primavera,Snacks,111,True,2.0,21:52,
72,Latte,Bebidas Calientes,64,False,,16:01,
47,Granizado de Café,Bebidas Frías,271,False,,19:32,
130,Limonada de Café,Bebidas Frías,76,False,,20:47,
69,Kwak, Belga,116,False,,23:17,
130,Midnight Stout, Craft,42,True,1.0,18:50,
59,Soda de Coca-Cola,Bebidas Frías,232,True,1.0,18:55,
4,Schneider Weisse Aventinus, Alemana,100,True,5.0,20:17,
17,Deditos de Queso,Snacks,47,False,,23:58,
110,St. Bernardus Abt 12, Belga,125,True,3.0,21:41,
145,CAIPIRIÑA,Cocteles,166,False,,23:53,
58,Granizado de Café Caramelo,Bebidas Frías,212,True,1.0,18:46,
103,Guinness Draught, Not Craft,244,False,,21:27,
96,Heineken, Not Craft,242,False,,23:36,
7,Delirium Tremens, Belga,191,True,2.0,18:36,
32,Piraat, Belga,23,False,,21:07,
65,Empanadas,Snacks,137,True,1.0,21:04,
94,Costillas BBQ,Snacks,182,False,,20:33,
74,MARGARITA,Cocteles,38,True,3.0,22:34,
83,Nevado de Café Caramelo,Bebidas Frías,92,True,4.0,23:57,
82,Aromática,Bebidas Calientes,64,False,,18:07,
72,Guinness Draught, Not Craft,254,False,,20:30,
54,Resilient Rye IPA, Artesanal,75,True,2.0,16:19,
68,Sunset Amber, Craft,76,False,,18:11,
28,LAGUNA AZUL,Cocteles,166,False,,23:04,
93,Delirium Black, Craft,274,False,,16:42,
96,Nevado de Milo,Bebidas Frías,91,True,3.0,21:57,
53,Deditos de Queso,Snacks,265,True,3.0,22:43,
131,Shepherd Neame Spitfire, Inglesa,232,True,5.0,18:27,
117,Limonada Natural,Bebidas Frías,292,True,5.0,16:54,
30,Robinsons Trooper, Inglesa,81,False,,22:59,
63,Chimay Grande Réserve (Blue), Belga,18,True,1.0,22:34,
66,WHISKY SOUR,Cocteles,13,True,5.0,22:40,
94,Summer Ale,,167,False,,21:59,
2,LAGUNA AZUL,Cocteles,250,True,2.0,23:38,
21,Corona Extra, Not Craft,133,True,3.0,18:00,
16,CABEZA DE JABALÍ,Cocteles,209,False,,18:50,
110,Velvet Shadow, Craft,30,True,4.0,19:20,
32,Escandinava Freya,,19,True,2.0,20:08,
110,CABEZA DE JABALÍ,Cocteles,131,True,3.0,18:19,
106,Orange Peel Pale Ale, Cítrica,55,True,5.0,22:30,
29,Young's Double Chocolate Stout, Inglesa,119,False,,22:05,
6,Soda Italiana de Maracuyá,Bebidas Frías,270,False,,20:05,
48,Capuccino,Bebidas Calientes,108,False,,21:09,
103,Black Stout Beer & Coffee Company, Craft,102,False,,21:51,
143,Papas Bravas,Snacks,264,True,3.0,17:01,
138,MARGARITA,Cocteles,39,False,,20:57,
54,Capuccino Frío,Bebidas Frías,165,False,,16:40,
65,Granizado de Mocca,Bebidas Frías,246,False,,16:56,
82,Ceviche de Camarones,Snacks,10,False,,20:20,
17,Lírica,,157,True,4.0,20:22,
79,Delirium Argentum, Craft,28,False,,22:58,
31,Granizado de Café Caramelo,Bebidas Frías,35,True,1.0,16:23,
79,Granizado de Oreo,Bebidas Frías,174,False,,23:58,
143,Rollitos de Primavera,Snacks,280,True,5.0,16:34,
89,BBC Macondo, Craft,89,False,,21:37,
60,Nevado de Café,Bebidas Frías,107,True,2.0,16:27,
9,COCAÍNA RUSA,Cocteles,180,False,,17:06,
107,Molletes,Snacks,78,True,1.0,22:02,
95,Quesadillas,Snacks,177,True,1.0,17:49,
96,Westvleteren 12 (XII), Belga,71,False,,16:03,
128,AFFOGATO,Postres,109,False,,21:54,
127,COCAÍNA RUSA,Cocteles,123,False,,21:49,
137,Weihenstephaner Hefeweissbier, Alemana,180,False,,18:31,
2,Nevado de Mocca,Bebidas Frías,117,False,,18:05,
125,Miller Lite, Not Craft,297,True,4.0,21:11,
89,Escandinava Jengibre,,54,False,,23:37,
84,Delirium Tremens, Craft,168,False,,18:38,
137,Citra Simcoe Showdown, Artesanal,123,False,,23:14,
122,Papa Rock,Snacks,61,True,4.0,20:36,
117,Raspberry Ripple Delight, Artesanal,270,False,,17:06,
66,Citrus Burst IPA, Artesanal,275,False,,23:20,
147,Aromática,Bebidas Calientes,99,True,1.0,19:12,
126,St. Bernardus Abt 12, Belga,80,True,1.0,18:44,
83,MARGARITA,Cocteles,138,True,4.0,18:26,
85,Tangerine Dream Hefeweizen, Cítrica,35,False,,19:19,
141,Espresso,Bebidas Calientes,239,False,,18:26,
117,Shepherd Neame Spitfire, Inglesa,258,False,,17:21,
143,Gulden Draak, Belga,277,False,,17:46,
13,LAGUNA AZUL,Cocteles,208,False,,20:29,
35,Samuel Smith's Oatmeal Stout, Inglesa,62,True,4.0,16:59,
82,Bass Pale Ale, Inglesa,161,True,2.0,21:45,
40,Grapefruit Grove IPA, Artesanal,275,False,,19:28,
123,ORGASMO,Cocteles,151,True,5.0,16:22,
10,Red Velvet Ale, Craft,88,False,,23:32,
40,Palitos de Queso,Snacks,182,False,,18:50,
74,Ayinger Celebrator Doppelbock, Not Craft,152,False,,21:45,
130,DRY MARTINI,Cocteles,281,True,4.0,22:33,
45,MARGARITA,Cocteles,20,False,,18:13,
135,Passionfruit Paradise Ale, Artesanal,160,True,1.0,20:34,
137,HELADO CON BAILEYS,Postres,207,False,,23:32,
21,Club Colombia Dorada, Not Craft,52,False,,20:27,
98,Miller Lite, Not Craft,183,True,5.0,18:28,
140,Mocaccino Oreo,Bebidas Calientes,171,True,3.0,23:59,
54,Hamburguesa de la Casa,Snacks,83,False,,18:28,
114,Mango Tango Wheat Beer, Artesanal,289,False,,16:32,
30,Rollitos de Primavera,Snacks,141,False,,18:18,
86,Citrus Blonde Ale, Cítrica,134,True,4.0,20:05,
58,Ayinger Bräuweisse, Alemana,145,True,3.0,18:13,
21,Augustiner Bräu Lagerbier Hell, Not Craft,279,False,,17:46,
4,TORTA CHOCOLATE,Postres,134,False,,20:52,
129,Malteada de Café,Bebidas Frías,286,False,,23:52,
51,Golden Sunshine, Craft,130,True,5.0,18:35,
96,Costillas BBQ,Snacks,73,True,5.0,20:36,
118,Nevado de Mocca,Bebidas Frías,223,True,5.0,23:42,
128,Samuel Smith's Oatmeal Stout, Inglesa,219,True,2.0,21:49,
7,Citrus Symphony Saison, Artesanal,266,False,,19:23,
145,Summer Ale,,251,False,,19:03,
20,Black Stout Beer & Coffee Company, Craft,179,True,2.0,20:46,
93,Guinness Draught, Not Craft,226,False,,18:38,
34,Lemonade Shandy, Cítrica,284,True,4.0,16:50,
14,Mönchshof Schwarzbier, Alemana,160,False,,20:07,
72,Empanadas,Snacks,29,False,,22:09,
102,Samuel Smith's Organic Chocolate Stout, Inglesa,148,False,,21:34,
114,Capuccino Frío,Bebidas Frías,177,True,1.0,19:16,
36,Weihenstephaner Hefeweissbier, Alemana,156,True,2.0,22:01,
117,Cranberry Crush, Craft,111,True,1.0,22:43,
108,Aros de Cebolla,Snacks,220,False,,19:39,
65,WHISKY SOUR,Cocteles,226,True,5.0,21:42,
99,Amaretto,Bebidas Calientes,208,False,,17:31,
95,Raspberry Ripple Delight, Artesanal,270,True,5.0,20:08,
72,Paulaner Hefe-Weizen, Not Craft,167,False,,18:43,
133,Westmalle Tripel, Belga,192,True,2.0,23:15,
28,Soda de Coca-Cola,Bebidas Frías,129,True,2.0,23:33,
92,Aromática,Bebidas Calientes,118,True,3.0,18:53,
112,Soda Italiana de Lulo,Bebidas Frías,265,False,,21:58,
34,Alas BBQ,Snacks,118,True,4.0,23:34,
98,Hefeweizen, Craft,246,True,3.0,18:50,
117,Veltins Pilsner, Alemana,141,False,,18:06,
10,CABEZA DE JABALÍ,Cocteles,69,False,,20:46,
119,Blood Orange Belgian Wit, Cítrica,13,False,,21:54,
130,Carajillo,Bebidas Calientes,24,False,,16:27,
52,Leffe Brune, Belga,214,False,,23:10,
14,Lemonade Shandy, Cítrica,199,False,,17:42,
15,Raspberry Ripple Delight, Artesanal,218,True,1.0,22:37,
24,Mystic Abyss, Craft,52,False,,23:23,
40,Autumn Ember, Craft,38,True,5.0,22:04,
84,Café Americano,Bebidas Calientes,97,True,4.0,22:30,
133,Plum Paradise Pilsner, Artesanal,258,False,,23:59,
115,Blueberry Burst Sour, Artesanal,258,False,,17:40,
78,Amaretto,Bebidas Calientes,265,True,2.0,23:40,
66,Carajillo,Bebidas Calientes,38,True,4.0,23:15,
74,Rodenbach Grand Cru, Belga,198,False,,18:07,
15,Lemon Zest Wheat, Cítrica,43,True,5.0,19:40,
116,AFFOGATO,Postres,117,False,,19:13,
77,3 Cordilleras Rosada, Craft,173,True,5.0,22:32,
18,Granizado de Milo,Bebidas Frías,65,False,,19:36,
13,Miller Lite, Not Craft,216,True,3.0,19:40,
148,Smoothie de Maracuyá,Bebidas Frías,17,False,,19:06,
94,TORTA CHOCOLATE,Postres,111,True,1.0,19:41,
16,GIN AND TONIC,Cocteles,62,False,,16:05,
147,Timothy Taylor's Landlord, Inglesa,54,True,1.0,20:40,
54,Club Colombia Negra, Not Craft,58,False,,16:26,
74,Hoppy Heaven IPA, Artesanal,107,False,,23:29,
42,Cranberry Crush, Craft,59,False,,20:04,
99,Summer Saison, Craft,132,False,,20:24,
108,Mocaccino Oreo,Bebidas Calientes,174,False,,21:12,
115,Nachos,Snacks,26,True,4.0,21:08,
37,Ruby Red Saison, Craft,117,True,5.0,22:58,
12,Red IPA Beer & Coffee Company,,151,True,4.0,16:11,
100,Granizado de Oreo,Bebidas Frías,293,False,,21:10,
58,3 Cordilleras Mestiza, Craft,219,False,,18:11,
39,AGAVE CREMOSO,Cocteles,29,True,3.0,21:45,
77,Aromática,Bebidas Calientes,75,False,,22:08,
70,Orval, Belga,158,True,2.0,20:18,
125,Miller Lite, Not Craft,197,False,,23:52,
92,Ruby Red Saison, Craft,50,True,3.0,20:06,
86,Soda Italiana de Mora,Bebidas Frías,180,False,,16:06,
32,Papa Rock,Snacks,249,True,5.0,17:53,
132,Café Campesino,Bebidas Calientes,105,True,3.0,23:17,
131,Nevado de Mocca,Bebidas Frías,32,True,1.0,18:56,
144,Costillas BBQ,Snacks,34,False,,18:29,
84,BBC Bacatá, Craft,128,True,3.0,18:58,
148,Soda Italiana de Maracuyá,Bebidas Frías,61,False,,18:14,
31,Latte,Bebidas Calientes,153,False,,16:34,
41,Café Campesino,Bebidas Calientes,294,False,,23:09,
76,Nevado de Oreo,Bebidas Frías,124,False,,16:37,
30,Red IPA Beer & Coffee Company,,102,False,,16:41,
147,Café Campesino,Bebidas Calientes,178,True,4.0,22:16,
38,Peachy Keen Cream Ale, Artesanal,251,False,,19:09,
25,Andechs Vollbier Hell, Alemana,21,True,1.0,21:52,
68,Mocaccino,Bebidas Calientes,273,True,4.0,21:15,
50,Guinness Nitro IPA, Not Craft,278,False,,19:23,
70,Amaretto,Bebidas Calientes,138,True,2.0,17:28,
89,Nevado de Café Caramelo,Bebidas Frías,149,True,1.0,20:53,
11,MARGARITA,Cocteles,222,True,2.0,17:42,
4,Malteada de Milo,Bebidas Frías,72,False,,16:08,
27,Guinness Draught, Not Craft,294,False,,21:42,
3,Forest Berry Sour, Craft,122,True,1.0,22:53,
25,Milo Caliente,Bebidas Calientes,282,False,,18:25,
26,Barrel-Aged Barleywine, Craft,157,True,2.0,21:27,
24,Limonada de Coco,Bebidas Frías,161,True,2.0,21:25,
91,Empanadas,Snacks,112,True,5.0,23:59,
90,Augustiner Bräu Lagerbier Hell, Not Craft,191,False,,23:40,
121,Tennent's Lager, Not Craft,255,False,,19:04,
36,TORTA CHOCOLATE,Postres,105,True,1.0,18:41,
85,GIN AND TONIC,Cocteles,181,False,,16:26,
111,Blueberry Burst Sour, Artesanal,219,True,2.0,22:50,
141,COCAÍNA RUSA,Cocteles,147,True,4.0,23:52,
41,Citrus Blonde Ale, Cítrica,35,False,,20:25,
57,Granizado de Café,Bebidas Frías,134,False,,20:35,
2,Limonada de Cerezada,Bebidas Frías,72,True,1.0,18:22,
131,Izzy,,38,True,1.0,22:11,
56,Limonada de Cerezada,Bebidas Frías,51,True,5.0,19:39,
4,Quesadillas,Snacks,285,False,,19:56,
120,Empanadas,Snacks,102,False,,20:36,
149,Granizado de Milo,Bebidas Frías,10,False,,17:32,
24,Electric Pineapple IPA, Artesanal,214,False,,19:05,
124,Red Velvet Ale, Craft,283,True,4.0,21:25,
2,Palitos de Queso,Snacks,80,True,5.0,17:41,
119,Young's Double Chocolate Stout, Inglesa,109,True,1.0,23:25,
129,Espresso Doble,Bebidas Calientes,272,True,1.0,16:08,
58,Malteada de Café,Bebidas Frías,36,True,3.0,22:08,
72,Nevado de Oreo,Bebidas Frías,115,False,,22:03,
107,Soda de Ginger,Bebidas Frías,62,False,,19:42,
37,Timothy Taylor's Landlord, Inglesa,225,False,,19:07,
40,Ceviche de Camarones,Snacks,10,True,1.0,16:17,
127,Bitburger Premium Pilsner, Alemana,291,False,,19:09,
20,Adnams Broadside, Inglesa,35,True,2.0,22:41,
26,Café Frozen,Bebidas Frías,260,True,3.0,17:17,
68,Lime Squeeze Lager, Cítrica,174,True,3.0,22:34,
25,3 Cordilleras Mulata, Craft,167,True,4.0,23:36,
18,Andechs Doppelbock Dunkel, Alemana,89,False,,18:28,
136,Capuccino,Bebidas Calientes,58,False,,17:41,
139,Delirium Argentum, Craft,249,True,3.0,20:07,
37,Lime Squeeze Lager, Cítrica,178,False,,18:42,
22,Sunset Amber, Craft,278,True,3.0,16:20,
80,Limonada de Café,Bebidas Frías,112,True,4.0,20:32,
149,Nevado de Mocca,Bebidas Frías,297,True,1.0,20:31,
43,Citrus Symphony Saison, Artesanal,187,False,,19:27,
117,3 Cordilleras Mestiza, Craft,159,False,,18:52,
10,Brown Honey Ale, Craft,203,True,2.0,19:58,
109,Citrus Burst Sour, Cítrica,283,False,,19:28,
33,Café Frozen,Bebidas Frías,122,True,5.0,18:40,
126,Pine Resin Resurgence, Artesanal,63,True,1.0,16:59,
125,Leffe Brune, Belga,33,True,2.0,22:01,
95,Limonada de Yerbabuena,Bebidas Frías,231,False,,19:12,
49,Cranberry Cascade Sour, Artesanal,111,False,,18:27,
121,Erdinger Weissbier, Alemana,174,True,3.0,20:21,
10,Theakston Old Peculier, Inglesa,209,False,,16:10,
134,Citrus Burst IPA, Artesanal,135,True,4.0,17:09,
104,Tacos,Snacks,72,False,,22:57,
38,AFFOGATO,Postres,191,False,,19:53,
100,WHISKY SOUR,Cocteles,254,False,,21:45,
108,Aros de Cebolla,Snacks,119,True,2.0,23:51,
21,HELADO CON BAILEYS,Postres,24,True,3.0,20:10,
20,Samuel Smith's Organic Chocolate Stout, Inglesa,116,False,,22:45,
43,Leffe Brune, Belga,173,True,5.0,22:15,
52,Delirium Nocturnum, Craft,181,True,5.0,16:42,
61,Raging Citrus Inferno, Artesanal,149,True,3.0,17:00,
58,Smoothie de Frutos Rojos,Bebidas Frías,31,False,,21:58,
93,Nevado de Milo,Bebidas Frías,279,False,,22:14,
23,Milo Caliente,Bebidas Calientes,139,False,,17:31,
8,Nevado de Milo,Bebidas Frías,226,True,2.0,16:02,
39,Papas Bravas,Snacks,130,True,5.0,23:55,
110,Adnams Broadside, Inglesa,13,True,4.0,16:53,
7,Watermelon Wave Wheat, Artesanal,91,True,1.0,20:22,
124,Milo Caliente,Bebidas Calientes,265,True,1.0,23:46,
76,Smoothie de Frutos Rojos,Bebidas Frías,212,True,2.0,19:08,
23,Pilsner Paradise, Craft,55,True,1.0,20:48,
42,Soda Italiana de Maracuyá,Bebidas Frías,208,True,1.0,20:05,
83,LAGUNA AZUL,Cocteles,219,True,4.0,16:49,
114,LAGUNA AZUL,Cocteles,95,False,,20:49,
130,Citrus Zest, Craft,77,True,2.0,21:26,
114,DRY MARTINI,Cocteles,243,False,,19:42,
60,Club Colombia Negra, Not Craft,119,True,2.0,20:15,
47,Malteada de Vanilla,Bebidas Frías,215,True,4.0,20:45,
53,Tennent's Lager, Not Craft,177,True,2.0,22:34,
57,Heineken, Not Craft,145,True,5.0,18:51,
86,Limonada Natural,Bebidas Frías,235,True,2.0,20:31,
26,Soda Italiana de Lulo,Bebidas Frías,257,True,2.0,20:28,
145,Obsidian Night, Craft,291,True,4.0,16:57,
36,Chimay White, Craft,185,False,,21:43,
48,Soda Italiana de Mora,Bebidas Frías,104,True,5.0,21:06,
102,Chimay White, Craft,95,True,3.0,19:48,
114,Espresso Doble,Bebidas Calientes,253,False,,21:50,
105,GIN AND TONIC,Cocteles,58,False,,23:11,
67,Palitos de Queso,Snacks,76,False,,16:41,
137,Ayinger Celebrator Doppelbock, Not Craft,11,False,,18:32,
48,Cherry Blossom Euphoria, Artesanal,207,False,,23:19,
65,Pilsner Paradise, Craft,31,True,2.0,19:13,
118,Costeña, Not Craft,195,True,4.0,17:59,
116,WHISKY SOUR,Cocteles,212,False,,17:32,
85,Köstritzer Schwarzbier, Alemana,274,False,,23:09,
